experiment,run,scenario,file_size_bytes,chunk_size_bytes,window_size,timeout_s,max_retries,delay_mean_ms,delay_std_ms,loss_probability,original_data_packets,total_data_packets,retransmitted_packets,ack_packets_sent,ack_packets_received,data_packets_lost,ack_packets_lost,useful_data_bytes,data_bytes_sent,ack_bytes_sent,total_bytes_sent,duration_s,throughput_bps,network_throughput_bps,mean_rtt_s,efficiency_ratio
validation,6,B,524288,1024,4,1.0,100,50,0.0,0.1,512,761,249,686,628,75,58,524288,779264,27440,806704,78.59999999999958,6670.330788804106,10263.40966921125,0.14187898089171644,0.3538355217691776
validation,6,C,524288,1024,4,1.0,100,100,0.0,0.2,512,1016,504,823,655,193,168,524288,1040384,32920,1073304,163.19999999999888,3212.5490196078654,6576.617647058869,0.33984732824426683,0.2784121805328983
validation,7,A,524288,1024,4,1.0,100,10,0.0,0.0,512,512,0,512,512,0,0,524288,524288,20480,544768,2.5599999999999894,204800.00000000084,212800.00000000087,0.019999999999999917,0.5
validation,7,B,524288,1024,4,1.0,100,50,0.0,0.1,512,764,252,682,597,82,85,524288,782336,27280,809616,78.99999999999956,6636.556962025354,10248.303797468412,0.16800670016750086,0.35408022130013833
validation,7,C,524288,1024,4,1.0,100,100,0.0,0.2,512,1007,495,807,652,200,155,524288,1031168,32280,1063448,160.59999999999891,3264.557907845601,6621.71855541723,0.3281105990783333,0.2822491730981257
validation,8,A,524288,1024,4,1.0,100,10,0.0,0.0,512,512,0,512,512,0,0,524288,524288,20480,544768,2.5599999999999894,204800.00000000084,212800.00000000087,0.019999999999999917,0.5
validation,8,B,524288,1024,4,1.0,100,50,0.0,0.1,512,708,196,640,572,68,68,524288,724992,25600,750592,64.29999999999961,8153.779160186674,11673.281493001625,0.14877622377622057,0.3798219584569733
validation,8,C,524288,1024,4,1.0,100,100,0.0,0.2,512,1052,540,830,652,222,178,524288,1077248,33200,1110448,172.79999999999882,3034.074074074095,6426.203703703748,0.3432515337423233,0.2720510095642933
validation,9,A,524288,1024,4,1.0,100,10,0.0,0.0,512,512,0,512,512,0,0,524288,524288,20480,544768,2.5599999999999894,204800.00000000084,212800.00000000087,0.019999999999999917,0.5
validation,9,B,524288,1024,4,1.0,100,50,0.0,0.1,512,737,225,664,601,73,63,524288,754688,26560,781248,72.29999999999959,7251.562932226874,10805.643153527033,0.1307820299500801,0.3654532476802284
validation,9,C,524288,1024,4,1.0,100,100,0.0,0.2,512,949,437,770,629,179,141,524288,971776,30800,1002576,143.999999999999,3640.888888888914,6962.333333333381,0.3207006369426681,0.297847585805701
validation,10,A,524288,1024,4,1.0,100,10,0.0,0.0,512,512,0,512,512,0,0,524288,524288,20480,544768,2.5599999999999894,204800.00000000084,212800.00000000087,0.019999999999999917,0.5
validation,10,B,524288,1024,4,1.0,100,50,0.0,0.1,512,728,216,666,598,62,68,524288,745472,26640,772112,68.99999999999962,7598.376811594245,11190.028985507308,0.16020066889631812,0.3672883787661406
validation,10,C,524288,1024,4,1.0,100,100,0.0,0.2,512,1025,513,830,668,195,162,524288,1049600,33200,1082800,167.79999999999876,3124.481525625768,6452.920143027462,0.32305389221556086,0.27601078167115906
validation,11,A,524288,1024,4,1.0,100,10,0.0,0.0,512,512,0,512,512,0,0,524288,524288,20480,544768,2.5599999999999894,204800.00000000084,212800.00000000087,0.019999999999999917,0.5
validation,11,B,524288,1024,4,1.0,100,50,0.0,0.1,512,764,252,681,612,83,69,524288,782336,27240,809576,78.39999999999957,6687.346938775548,10326.224489795975,0.13546798029556323,0.3543252595155709
validation,11,C,524288,1024,4,1.0,100,100,0.0,0.2,512,1144,632,892,710,252,182,524288,1171456,35680,1207136,200.1999999999985,2618.8211788211984,6029.650349650395,0.388169014084497,0.25147347740667975
validation,12,A,524288,1024,4,1.0,100,10,0.0,0.0,512,512,0,512,512,0,0,524288,524288,20480,544768,2.5599999999999894,204800.00000000084,212800.00000000087,0.019999999999999917,0.5
validation,12,B,524288,1024,4,1.0,100,50,0.0,0.1,512,736,224,666,603,70,63,524288,753664,26640,780304,71.49999999999956,7332.699300699346,10913.342657342724,0.14676616915422558,0.3651925820256776
validation,12,C,524288,1024,4,1.0,100,100,0.0,0.2,512,1057,545,828,681,229,147,524288,1082368,33120,1115488,174.19999999999888,3009.6900114810755,6403.490241102222,0.3817914831130606,0.2716180371352785
validation,13,A,524288,1024,4,1.0,100,10,0.0,0.0,512,512,0,512,512,0,0,524288,524288,20480,544768,2.5599999999999894,204800.00000000084,212800.00000000087,0.019999999999999917,0.5
validation,13,B,524288,1024,4,1.0,100,50,0.0,0.1,512,752,240,666,595,86,71,524288,770048,26640,796688,75.39999999999952,6953.421750663174,10566.153846153913,0.17277310924369405,0.3610719322990127
validation,13,C,524288,1024,4,1.0,100,100,0.0,0.2,512,995,483,813,640,182,173,524288,1018880,32520,1051400,156.79999999999885,3343.6734693877797,6705.357142857192,0.30820189274447213,0.2831858407079646
validation,14,A,524288,1024,4,1.0,100,10,0.0,0.0,512,512,0,512,512,0,0,524288,524288,20480,544768,2.5599999999999894,204800.00000000084,212800.00000000087,0.019999999999999917,0.5
validation,14,B,524288,1024,4,1.0,100,50,0.0,0.1,512,776,264,685,626,91,59,524288,794624,27400,822024,81.09999999999957,6464.710234278703,10135.930949445183,0.17412140575079535,0.35044490075290896
validation,14,C,524288,1024,4,1.0,100,100,0.0,0.2,512,1016,504,822,668,194,154,524288,1040384,32880,1073264,163.39999999999878,3208.6168910648953,6568.323133414981,0.33083832335328517,0.27856365614798695
validation,15,A,524288,1024,4,1.0,100,10,0.0,0.0,512,512,0,512,512,0,0,524288,524288,20480,544768,2.5599999999999894,204800.00000000084,212800.00000000087,0.019999999999999917,0.5
validation,15,B,524288,1024,4,1.0,100,50,0.0,0.1,512,724,212,662,589,62,73,524288,741376,26480,767856,68.19999999999966,7687.507331378337,11258.88563049859,0.13361629881154233,0.3694083694083694
validation,15,C,524288,1024,4,1.0,100,100,0.0,0.2,512,1066,554,844,687,222,157,524288,1091584,33760,1125344,175.59999999999883,2985.6947608200653,6408.564920273391,0.400582241630268,0.2680628272251309
validation,16,A,524288,1024,4,1.0,100,10,0.0,0.0,512,512,0,512,512,0,0,524288,524288,20480,544768,2.5599999999999894,204800.00000000084,212800.00000000087,0.019999999999999917,0.5
validation,16,B,524288,1024,4,1.0,100,50,0.0,0.1,512,724,212,655,591,69,64,524288,741376,26200,767576,68.39999999999958,7665.029239766129,11221.871345029309,0.12707275803722187,0.37128353879622916
validation,16,C,524288,1024,4,1.0,100,100,0.0,0.2,512,1084,572,854,670,230,184,524288,1110016,34160,1144176,181.99999999999875,2880.7032967033165,6286.6813186813615,0.356417910447753,0.26418988648090813
validation,17,A,524288,1024,4,1.0,100,10,0.0,0.0,512,512,0,512,512,0,0,524288,524288,20480,544768,2.5599999999999894,204800.00000000084,212800.00000000087,0.019999999999999917,0.5
validation,17,B,524288,1024,4,1.0,100,50,0.0,0.1,512,784,272,701,637,83,64,524288,802816,28040,830856,84.09999999999943,6234.102259215262,9879.38168846618,0.13905511811023222,0.3447811447811448
validation,17,C,524288,1024,4,1.0,100,100,0.0,0.2,512,980,468,793,644,187,149,524288,1003520,31720,1035240,153.399999999999,3417.7835723598655,6748.631029987006,0.3242236024844647,0.2887760857304005
validation,18,A,524288,1024,4,1.0,100,10,0.0,0.0,512,512,0,512,512,0,0,524288,524288,20480,544768,2.5599999999999894,204800.00000000084,212800.00000000087,0.019999999999999917,0.5
validation,18,B,524288,1024,4,1.0,100,50,0.0,0.1,512,781,269,689,612,92,77,524288,799744,27560,827304,85.19999999999946,6153.615023474217,9710.140845070484,0.14411764705881971,0.34829931972789113
validation,18,C,524288,1024,4,1.0,100,100,0.0,0.2,512,1028,516,811,658,217,153,524288,1052672,32440,1085112,166.79999999999893,3143.2134292566147,6505.467625899322,0.35531914893616295,0.2784121805328983
validation,19,A,524288,1024,4,1.0,100,10,0.0,0.0,512,512,0,512,512,0,0,524288,524288,20480,544768,2.5599999999999894,204800.00000000084,212800.00000000087,0.019999999999999917,0.5
validation,19,B,524288,1024,4,1.0,100,50,0.0,0.1,512,812,300,707,631,105,76,524288,831488,28280,859768,91.29999999999944,5742.475355969367,9416.955093099728,0.15752773375593881,0.337063857801185
validation,19,C,524288,1024,4,1.0,100,100,0.0,0.2,512,1044,532,838,682,206,156,524288,1069056,33520,1102576,171.39999999999878,3058.8564760793683,6432.765460910197,0.31202346041054935,0.2720510095642933
validation,20,A,524288,1024,4,1.0,100,10,0.0,0.0,512,512,0,512,512,0,0,524288,524288,20480,544768,2.5599999999999894,204800.00000000084,212800.00000000087,0.019999999999999917,0.5
validation,20,B,524288,1024,4,1.0,100,50,0.0,0.1,512,738,226,664,608,74,56,524288,755712,26560,782272,72.49999999999955,7231.558620689701,10789.958620689722,0.13898026315789136,0.3651925820256776
validation,20,C,524288,1024,4,1.0,100,100,0.0,0.2,512,1072,560,858,664,214,194,524288,1097728,34320,1132048,177.59999999999874,2952.072072072093,6374.144144144189,0.35210843373493095,0.26528497409326424
validation,21,A,524288,1024,4,1.0,100,10,0.0,0.0,512,512,0,512,512,0,0,524288,524288,20480,544768,2.5599999999999894,204800.00000000084,212800.00000000087,0.019999999999999917,0.5
validation,21,B,524288,1024,4,1.0,100,50,0.0,0.1,512,724,212,656,582,68,74,524288,741376,26240,767616,68.19999999999959,7687.507331378345,11255.366568915024,0.14278350515463625,0.3710144927536232
validation,21,C,524288,1024,4,1.0,100,100,0.0,0.2,512,1018,506,811,644,207,167,524288,1042432,32440,1074872,164.399999999999,3189.099756691017,6538.150851581548,0.3461059190031077,0.2799343903772553
validation,22,A,524288,1024,4,1.0,100,10,0.0,0.0,512,512,0,512,512,0,0,524288,524288,20480,544768,2.5599999999999894,204800.00000000084,212800.00000000087,0.019999999999999917,0.5
validation,22,B,524288,1024,4,1.0,100,50,0.0,0.1,512,756,244,678,610,78,68,524288,774144,27120,801264,76.79999999999953,6826.666666666709,10433.125000000064,0.13016393442622604,0.35704323570432356
validation,22,C,524288,1024,4,1.0,100,100,0.0,0.2,512,1030,518,826,659,204,167,524288,1054720,33040,1087760,167.39999999999876,3131.9474313022934,6497.968936678662,0.3477996965098549,0.27586206896551724
validation,23,A,524288,1024,4,1.0,100,10,0.0,0.0,512,512,0,512,512,0,0,524288,524288,20480,544768,2.5599999999999894,204800.00000000084,212800.00000000087,0.019999999999999917,0.5
validation,23,B,524288,1024,4,1.0,100,50,0.0,0.1,512,748,236,669,617,79,52,524288,765952,26760,792712,75.69999999999962,6925.865257595808,10471.756935270858,0.1369529983792515,0.3613267466478476
validation,23,C,524288,1024,4,1.0,100,100,0.0,0.2,512,1029,517,827,670,202,157,524288,1053696,33080,1086776,167.19999999999868,3135.6937799043308,6499.856459330194,0.32746268656715616,0.27586206896551724
validation,24,A,524288,1024,4,1.0,100,10,0.0,0.0,512,512,0,512,512,0,0,524288,524288,20480,544768,2.5599999999999894,204800.00000000084,212800.00000000087,0.019999999999999917,0.5
validation,24,B,524288,1024,4,1.0,100,50,0.0,0.1,512,736,224,663,606,73,57,524288,753664,26520,780184,71.29999999999947,7353.267882187993,10942.272089761653,0.14323432343233944,0.365975696926376
validation,24,C,524288,1024,4,1.0,100,100,0.0,0.2,512,1049,537,844,666,205,178,524288,1074176,33760,1107936,171.3999999999989,3058.856476079366,6464.037339556634,0.37117117117116294,0.2704701531959852
validation,25,A,524288,1024,4,1.0,100,10,0.0,0.0,512,512,0,512,512,0,0,524288,524288,20480,544768,2.5599999999999894,204800.00000000084,212800.00000000087,0.019999999999999917,0.5
validation,25,B,524288,1024,4,1.0,100,50,0.0,0.1,512,712,200,643,574,69,69,524288,729088,25720,754808,65.69999999999962,7980.03044140035,11488.706240487129,0.12770034843205294,0.37785977859778597
validation,25,C,524288,1024,4,1.0,100,100,0.0,0.2,512,942,430,770,596,172,174,524288,964608,30800,995408,144.39999999999907,3630.8033240997465,6893.407202216111,0.3138047138047074,0.29906542056074764
validation,26,A,524288,1024,4,1.0,100,10,0.0,0.0,512,512,0,512,512,0,0,524288,524288,20480,544768,2.5599999999999894,204800.00000000084,212800.00000000087,0.019999999999999917,0.5
validation,26,B,524288,1024,4,1.0,100,50,0.0,0.1,512,768,256,686,626,82,60,524288,786432,27440,813872,79.3999999999995,6603.123425692737,10250.277078085708,0.1456869009584629,0.35213204951856947
validation,26,C,524288,1024,4,1.0,100,100,0.0,0.2,512,1036,524,829,665,207,164,524288,1060864,33160,1094024,168.99999999999875,3102.295857988189,6473.514792899457,0.341353383458638,0.27453083109919574
validation,27,A,524288,1024,4,1.0,100,10,0.0,0.0,512,512,0,512,512,0,0,524288,524288,20480,544768,2.5599999999999894,204800.00000000084,212800.00000000087,0.019999999999999917,0.5
validation,27,B,524288,1024,4,1.0,100,50,0.0,0.1,512,724,212,658,598,66,60,524288,741376,26320,767696,67.99999999999967,7710.117647058861,11289.647058823584,0.1510033444816026,0.3704775687409551
validation,27,C,524288,1024,4,1.0,100,100,0.0,0.2,512,956,444,772,625,184,147,524288,978944,30880,1009824,147.19999999999902,3561.739130434806,6860.2173913043935,0.31807999999999303,0.2962962962962963
validation,28,A,524288,1024,4,1.0,100,10,0.0,0.0,512,512,0,512,512,0,0,524288,524288,20480,544768,2.5599999999999894,204800.00000000084,212800.00000000087,0.019999999999999917,0.5
validation,28,B,524288,1024,4,1.0,100,50,0.0,0.1,512,736,224,660,600,76,60,524288,753664,26400,780064,71.49999999999956,7332.699300699346,10909.986013986081,0.12749999999999684,0.3667621776504298
validation,28,C,524288,1024,4,1.0,100,100,0.0,0.2,512,1048,536,829,678,219,151,524288,1073152,33160,1106312,170.79999999999882,3069.601873536321,6477.23653395789,0.38112094395279383,0.27277570591369205
validation,29,A,524288,1024,4,1.0,100,10,0.0,0.0,512,512,0,512,512,0,0,524288,524288,20480,544768,2.5599999999999894,204800.00000000084,212800.00000000087,0.019999999999999917,0.5
validation,29,B,524288,1024,4,1.0,100,50,0.0,0.1,512,750,238,676,605,74,71,524288,768000,27040,795040,76.19999999999953,6880.419947506603,10433.595800524998,0.14644628099173201,0.3590462833099579
validation,29,C,524288,1024,4,1.0,100,100,0.0,0.2,512,1001,489,808,653,193,155,524288,1025024,32320,1057344,158.9999999999988,3297.4088050314713,6649.962264150993,0.33598774885144705,0.2830292979546711
validation,30,A,524288,1024,4,1.0,100,10,0.0,0.0,512,512,0,512,512,0,0,524288,524288,20480,544768,2.5599999999999894,204800.00000000084,212800.00000000087,0.019999999999999917,0.5
validation,30,B,524288,1024,4,1.0,100,50,0.0,0.1,512,761,249,684,615,77,69,524288,779264,27360,806624,78.79999999999963,6653.401015228458,10236.345177665024,0.15040650406503775,0.3543252595155709
validation,30,C,524288,1024,4,1.0,100,100,0.0,0.2,512,977,465,786,614,191,172,524288,1000448,31440,1031888,154.99999999999892,3382.5032258064753,6657.341935483917,0.32247557003256616,0.290414066931367
